CODIGO	MUNICIPIO	ENDERECO	COORD_GEO_LAT_GRAU	COORD_GEO_LONG_GRAU	Altitude	RECURSO_HIDRICO	DATA_COLETA	ANO_COLETA	Alcalinidade	Condutividade	DBO	IQA_DBO	DQO	Escherichia coli	Fosfato orto	Fósforo total	IQA_Ptot	Nitrato	Nitrito	Nitrogênio orgânico	Nitrogênio amoniacal	Nitrogênio Kjeldahl	Nitrogênio total	IQA_NitroTot	Oxigênio dissolvido	%sat OD	IQA_OD	pH	IQA_pH	SDT	SST	Temperatura água	Temperatura ar	Transparência água	Turbidez	IQA_Turb	Vazao rio	Vazao	Coliformes termotol	IQA_coli	Sólidos totais	IQA_Sól_Tot	IQA_^OD	IQA_^temp_agua	IQA_^coli	IQA_^pH	IQA_^DBO	IQA_^NitroTot	IQA_^Ptot	IQA_^Turb	IQA_^Sól_Tot	IQA	latitude_corrigida	longitude_corrigida
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	09/12/1993	1993		41,00	1,000	88,37	33	4,00		0,113	72,73	9.900							7,000	84,174	88,96	6,60	82,86			25,00			21,00	60,75			5,00	76,58	103	85,31	2,145	1,580	1,917	1,699	1,000		1,535	1,389	1,427	0,000	-29,9505472	-51,0006352
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	11/11/1993	1993		44,00	1,000	88,37	28	720,00		0,118	71,71	9.500							5,300	66,071	69,45	6,40	76,96			27,00			16,00	67,11			900,00	21,59	120	84,00	2,056	1,580	1,585	1,684	1,000		1,533	1,400	1,425	0,000	-29,9505472	-51,0006352
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	08/06/1993	1993		40,00	2,000	78,12	30	240,00		0,027	92,60	7.000							5,900	59,392	58,66	6,10	64,94			16,00		35	30,00	52,25			300,00	29,99	112	84,69	1,998	1,580	1,665	1,650	1,072		1,573	1,372	1,426	0,000	-29,9505472	-51,0006352
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	09/12/1993	1993		84,00	4,000	61,05	30	136,00		0,389	36,57	5.000							2,200	26,448	17,91	6,30	73,63			25,00		25	20,00	61,87			170,00	34,97	124	83,60	1,633	1,580	1,704	1,675	1,149		1,433	1,391	1,425	0,000	-29,967144	-51,1840353
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	08/06/1993	1993		50,00	3,000	69,06	32	12,80		0,131	69,14	4.700							5,400	54,346	49,89	6,20	69,80			16,00		28	34,00	48,97			16,00	60,44	181	76,48	1,944	1,580	1,850	1,664	1,116		1,527	1,365	1,415	0,000	-29,967144	-51,1840353
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	08/06/1993	1993		40,00	2,000	78,12	30	240,00		0,021	94,18	3.100							5,400	54,366	49,92	6,00	60,27			16,00		40	32,00	50,58			300,00	29,99	128	83,17	1,944	1,580	1,665	1,635	1,072		1,575	1,369	1,424	0,000	-29,9507487	-50,9341363
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	11/02/1993	1993			2,000	78,12	38	720,00		0,031	91,54	2.600							3,500	43,601	34,33	6,10	64,94			27,00			6,20	85,07			900,00	21,59	59	85,76	1,824	1,580	1,585	1,650	1,072		1,571	1,427	1,428	0,000	-29,9338548	-50,6005399
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	11/02/1993	1993		70,00	2,000	78,12	47	104,00		0,024	93,47	2.500							6,500	82,483	87,99	6,19	69,31			28,00		30	16,00	67,11			130,00	37,48	92	85,81	2,141	1,580	1,722	1,663	1,072		1,574	1,400	1,428	0,000	-29,9507487	-50,9341363
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	08/06/1993	1993		40,00	2,000	78,12	35	2,40		0,108	73,76	1.800							5,800	58,393	56,95	6,30	73,63			16,00		30	33,00	49,77			3,00	84,02	140	81,67	1,988	1,580	1,944	1,675	1,072		1,537	1,367	1,422	0,000	-29,9505453	-51,1173349
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	11/02/1993	1993		80,00	1,000	88,37	42	12,80		0,046	87,76	1.200							4,100	51,111	44,14	6,31	73,98			27,00		40	19,00	63,07			16,00	60,44	108	84,99	1,904	1,580	1,850	1,676	1,000		1,564	1,393	1,427	0,000	-29,9505472	-51,0006352
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	07/01/1993	1993		150,00	3,000	69,06	14	136,00		0,010	97,21								5,100	64,664	67,28	5,90	55,81			28,00			7,10	83,12			170,00	34,97	73	86,07	2,045	1,580	1,704	1,620	1,116		1,580	1,424	1,428	0,000	-29,9338548	-50,6005399
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	13/04/1993	1993		90,00	1,000	88,37	37	720,00		0,071	81,84								7,500	88,477	91,95	6,70	85,42			24,00		40	25,00	57,01			900,00	21,59	129	83,06	2,157	1,580	1,585	1,705	1,000		1,553	1,382	1,424	0,000	-29,9338548	-50,6005399
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	24/06/1993	1993		65,00	1,000	88,37	19	240,00		0,051	86,61								8,200	75,502	81,90	6,70	85,42			12,00		40	19,00	63,07			300,00	29,99	92	85,81	2,115	1,580	1,665	1,705	1,000		1,562	1,393	1,428	0,000	-29,9338548	-50,6005399
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	05/08/1993	1993		60,00	2,000	78,12	25	56,00											10,800	99,441	99,59	6,60	82,86			12,00		50	16,00	67,11			70,00	43,64	74	86,08	2,186	1,580	1,762	1,699	1,072			1,400	1,428	0,000	-29,9338548	-50,6005399
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	22/07/1993	1993		60,00	1,000	88,37	23			0,040	89,18								8,000	83,061	88,34	6,60	82,86			17,50			19,00	63,07					77	86,08	2,142	1,580		1,699	1,000		1,567	1,393	1,428	0,000	-29,9338548	-50,6005399
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	10/03/1993	1993		43,00	1,000	88,37	40	104,00		0,031	91,57								6,700	79,040	85,37	6,65	84,17			24,00			9,00	79,20			130,00	37,48	87	85,96	2,130	1,580	1,722	1,702	1,000		1,571	1,419	1,428	0,000	-29,9338548	-50,6005399
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	09/09/1993	1993		39,00	1,000	88,37	33	1920,00		0,059	84,57					0,780	0,780	93,81	7,500	78,680	85,06	6,70	85,42			18,00							2400,00	15,47			2,128	1,580	1,508	1,705	1,000	1,575	1,559			0,000	-29,9338548	-50,6005399
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	12/05/1993	1993		34,00	2,000	78,12	25	240,00		0,088	78,00								7,100	79,107	85,43	6,80	87,72			21,00			27,00	54,85			300,00	29,99	200	73,84	2,130	1,580	1,665	1,711	1,072		1,546	1,378	1,411	0,000	-29,9338548	-50,6005399
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	07/01/1993	1993		100,00	3,000	69,06	18	88,00		0,018	95,08								5,700	74,889	81,22	6,30	73,63			30,00		40	15,00	68,61			110,00	39,09	94	85,74	2,112	1,580	1,733	1,675	1,116		1,577	1,403	1,428	0,000	-29,9507487	-50,9341363
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	13/04/1993	1993		60,00	1,000	88,37	30	192,00		0,016	95,51								7,400	84,132	88,94	6,20	69,80			22,00		40	12,00	73,57			240,00	31,89	80	86,07	2,145	1,580	1,681	1,664	1,000		1,578	1,410	1,428	0,000	-29,9507487	-50,9341363
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	12/05/1993	1993		51,00	2,000	78,12	48	720,00		0,015	95,75								7,900	93,273	95,32	6,50	80,04			24,00		30	16,00	67,11			900,00	21,59	143	81,24	2,170	1,580	1,585	1,692	1,072		1,578	1,400	1,422	0,000	-29,9507487	-50,9341363
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	10/03/1993	1993		45,00	1,000	88,37	48	64,00		0,029	92,19								6,000	73,479	79,58	6,51	80,33			26,00		40	9,50	78,21			80,00	42,27	98	85,57	2,104	1,580	1,753	1,693	1,000		1,572	1,417	1,428	0,000	-29,9507487	-50,9341363
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	07/07/1993	1993		40,00	1,000	88,37	33	1280,00											7,400	74,501	80,78	6,60	82,86			16,00		40	19,00	63,07			1600,00	17,84	82	86,05	2,110	1,580	1,541	1,699	1,000			1,393	1,428	0,000	-29,9507487	-50,9341363
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	05/08/1993	1993		40,00	1,000	88,37	29	18,40											9,800	94,465	96,15	6,00	60,27			14,00		45	14,00	70,19			23,00	56,03	67	85,99	2,173	1,580	1,829	1,635	1,000			1,405	1,428	0,000	-29,9507487	-50,9341363
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	09/09/1993	1993		39,00	1,000	88,37	37	400,00		0,049	87,10					4,860	4,860	67,52	8,500	91,087	93,79	6,60	82,86			19,00		30					500,00	25,88			2,164	1,580	1,629	1,699	1,000	1,524	1,563			0,000	-29,9507487	-50,9341363
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	07/01/1993	1993		110,00	1,000	88,37	14	12,80		0,020	94,39								5,700	71,057	76,54	6,40	76,96			27,00			20,00	61,87			16,00	60,44	101	85,42	2,091	1,580	1,850	1,684	1,000		1,576	1,391	1,427	0,000	-29,9505472	-51,0006352
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	12/05/1993	1993		56,00	2,000	78,12	29	12,80		0,039	89,63								7,100	79,163	85,48	6,60	82,86			21,00			18,00	64,34			16,00	60,44	155	80,10	2,130	1,580	1,850	1,699	1,072		1,568	1,395	1,420	0,000	-29,9505472	-51,0006352
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	10/04/1993	1993		55,00	2,000	78,12	29	12,80		0,030	91,80								7,400	84,122	88,94	6,40	76,96			22,00		40	13,00	71,84			16,00	60,44	85	86,00	2,145	1,580	1,850	1,684	1,072		1,571	1,408	1,428	0,000	-29,9505472	-51,0006352
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	10/03/1993	1993		46,00	1,000	88,37	146	28000,00		0,039	89,63								6,000	72,149	77,95	6,43	77,91			25,00			9,60	78,02			35000,00	5,45	101	85,42	2,097	1,580	1,290	1,687	1,000		1,568	1,417	1,427	0,000	-29,9505472	-51,0006352
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	09/09/1993	1993		42,00	1,000	88,37	37	18400,00		0,080	79,70					0,900	0,900	92,90	8,000	85,719	89,99	6,50	80,04			19,00							23000,00	6,37			2,149	1,580	1,320	1,692	1,000	1,573	1,549			0,000	-29,9505472	-51,0006352
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	07/07/1993	1993		40,00	1,000	88,37	29	12800,00											6,800	66,992	70,84	6,80	87,72			15,00		15	35,00	48,18			16000,00	7,37	106	85,12	2,063	1,580	1,349	1,711	1,000			1,363	1,427	0,000	-29,9505472	-51,0006352
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	05/08/1993	1993		40,00	2,000	78,12	30	640,00											10,300	97,082	97,97	6,40	76,96			13,00		40	13,00	71,84			800,00	22,41	69	86,02	2,180	1,580	1,594	1,684	1,072			1,408	1,428	0,000	-29,9505472	-51,0006352
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	11/02/1993	1993		200,00	4,000	61,05	51	12,80		0,397	36,20								5,300	68,440	72,94	6,73	86,13			29,00		30	23,00	58,73			16,00	60,44	136	82,20	2,074	1,580	1,850	1,707	1,149		1,432	1,385	1,423	0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	07/01/1993	1993		200,00	5,000	53,97	14	12,80		0,354	38,21								3,700	48,612	40,21	6,30	73,63			30,00		40	12,00	73,57			16,00	60,44	160	79,40	1,874	1,580	1,850	1,675	1,175		1,440	1,410	1,419	0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	12/05/1993	1993		182,00	9,000	35,36	33	12,80		0,690	24,46								0,600	7,481	6,00	6,90	89,76			27,00		25	23,00	58,73			16,00	60,44	209	72,58	1,356	1,580	1,850	1,715	1,246		1,377	1,385	1,409	0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	13/04/1993	1993		110,00	3,000	69,06	46	12,80		0,305	42,41								3,500	42,092	32,66	6,30	73,63			25,00		40	24,00	57,83			16,00	60,44	135	82,33	1,809	1,580	1,850	1,675	1,116		1,455	1,383	1,423	0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	10/03/1993	1993		71,00	4,000	61,05	46	128,00		0,215	54,61								3,600	44,883	35,79	6,55	81,48			27,00		10	22,00	59,70			160,00	35,53	148	80,49	1,837	1,580	1,708	1,696	1,149		1,492	1,387	1,421	0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	09/09/1993	1993		71,00	5,000	53,97	44	24,00		0,338	38,98					0,710	0,710	94,35	4,200	44,097	34,89	6,20	69,80			18,00		30					30,00	52,92			1,829	1,580	1,814	1,664	1,175	1,576	1,442			0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	05/08/1993	1993		60,00	4,000	61,05	33	4,00											9,400	86,622	90,63	6,50	80,04			12,00		40	14,00	70,19			5,00	76,58	75	86,08	2,151	1,580	1,917	1,692	1,149			1,405	1,428	0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	07/07/1993	1993		55,00	2,000	78,12	20	7,20											6,800	65,547	68,65	6,80	87,72			14,00		15	36,00	47,41			9,00	68,03	120	84,00	2,052	1,580	1,883	1,711	1,072			1,362	1,425	0,000	-29,9505453	-51,1173349
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	07/01/1993	1993		400,00	17,000	15,29	22	12,80											10,600	139,217	74,32	6,90	89,76			30,00			12,00	73,57			16,00	60,44	104	85,25	2,080	1,580	1,850	1,715	1,328			1,410	1,427	0,000	-29,967144	-51,1840353
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	11/02/1993	1993		230,00	5,000	53,97	55			0,715	23,61								6,300	82,742	88,15	6,67	84,67			30,00		40	18,00	64,34					122	83,81	2,141	1,580		1,703	1,175		1,372	1,395	1,425	0,000	-29,967144	-51,1840353
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	13/04/1993	1993		150,00	3,000	69,06	39	12,80		0,390	36,52								2,300	27,146	18,47	6,50	80,04			24,00		40	11,00	75,37			16,00	60,44	20	82,63	1,642	1,580	1,850	1,692	1,116		1,433	1,413	1,424	0,000	-29,967144	-51,1840353
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	12/05/1993	1993		137,00	13,000	23,76	34	12,80		0,950	16,92								2,200	25,966	17,52	6,70	85,42			24,00		20	17,00	65,69			16,00	60,44	223	70,64	1,627	1,580	1,850	1,705	1,292		1,327	1,398	1,406	0,000	-29,967144	-51,1840353
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	09/09/1993	1993		109,00	13,000	23,76	50	128,00		0,590	28,08					4,220	4,220	70,97	2,100	22,496	14,90	6,10	64,94			19,00		20					160,00	35,53			1,583	1,580	1,708	1,650	1,292	1,531	1,396			0,000	-29,967144	-51,1840353
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	10/03/1993	1993		105,00	3,000	69,06	55	128,00		0,285	44,86								0,500	6,232	5,44	7,13	92,15			27,00		25	10,00	77,25			160,00	35,53	134	82,46	1,334	1,580	1,708	1,721	1,116		1,463	1,416	1,423	0,000	-29,967144	-51,1840353
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	05/08/1993	1993		70,00	4,000	61,05	35	72,00											7,800	71,852	77,57	6,40	76,96			12,00		40	14,00	70,19			90,00	41,08	88	85,93	2,095	1,580	1,746	1,684	1,149			1,405	1,428	0,000	-29,967144	-51,1840353
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	07/07/1993	1993		70,00	2,000	78,12	45	2,40											6,100	58,779	57,61	6,90	89,76			14,00		20	36,00	47,41			3,00	84,02	56	85,63	1,992	1,580	1,944	1,715	1,072			1,362	1,428	0,000	-29,967144	-51,1840353
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	08/12/1994	1994		90,00	5,000	53,97	26	4,00		0,113	72,73					1,420	1,420	89,02	6,500	78,162	84,58	6,90	89,76			25,00			20,00	61,87			5,00	76,58	121	83,91	2,126	1,580	1,917	1,715	1,175	1,567	1,535	1,391	1,425	61,876	-29,9505472	-51,0006352
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	03/02/1994	1994		47,00	5,000	53,97	47	40,00		0,088	77,95					1,610	1,610	87,64	8,700	116,280	90,92	6,80	87,72			31,00		40	20,00	61,87			50,00	47,21	112	84,69	2,153	1,580	1,783	1,711	1,175	1,564	1,546	1,391	1,426	58,452	-29,9507487	-50,9341363
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	03/02/1994	1994		147,00	11,000	29,03	34	12,80		0,353	38,26					6,620	6,620	59,33	5,300	70,837	76,25	6,60	82,86			31,00		30	8,50	80,20			16,00	60,44	160	79,40	2,089	1,580	1,850	1,699	1,271	1,504	1,440	1,420	1,419	57,556	-29,9505453	-51,1173349
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	08/12/1994	1994			3,000	69,06	54	32,00		0,118	71,71					1,450	1,450	88,80	7,600	96,442	97,53	6,90	89,76			28,00			19,00	63,07			40,00	49,66	127	83,28	2,178	1,580	1,796	1,715	1,116	1,566	1,533	1,393	1,424	56,405	-29,9507487	-50,9341363
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	09/06/1994	1994		70,00	4,000	61,05	35	40,00		0,162	63,37					1,230	1,230	90,41	7,300	73,468	79,57	6,60	82,86			16,00		50	12,00	73,57			50,00	47,21	80	86,07	2,104	1,580	1,783	1,699	1,149	1,569	1,514	1,410	1,428	55,365	-29,967144	-51,1840353
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	06/01/1994	1994		56,00	2,000	78,12	40	18,40		0,088	78,04					1,340	1,340	89,60	6,300	79,945	86,14	7,10	92,03			28,00		20	23,00	58,73			23,00	56,03	123	83,71	2,133	1,580	1,829	1,721	1,072	1,568	1,546	1,385	1,425	54,385	-29,9507487	-50,9341363
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	08/09/1994	1994		40,00	5,000	53,97	21	560,00		0,088	77,95					0,490	0,490	96,07	8,700	87,589	91,32	7,00	91,54			16,00			12,00	73,57			700,00	23,36	78	86,08	2,154	1,580	1,604	1,719	1,175	1,579	1,546	1,410	1,428	54,212	-29,9507487	-50,9341363
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	13/04/1994	1994		70,00	3,000	69,06	35	12,80		0,177	60,76					0,510	0,510	95,91	6,000	66,906	70,71	6,40	76,96			21,00		30	18,00	64,34			16,00	60,44	102	85,36	2,063	1,580	1,850	1,684	1,116	1,578	1,508	1,395	1,427	53,710	-29,9505453	-51,1173349
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	08/09/1994	1994		40,00	1,000	88,37	21	6,40		0,034	90,88					0,710	0,710	94,35	8,500	85,565	89,88	6,40	76,96			16,00			16,00	67,11			8,00	69,75	87	85,96	2,148	1,580	1,890	1,684	1,000	1,576	1,570	1,400	1,428	53,440	-29,9505472	-51,0006352
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	09/06/1994	1994		70,00	1,000	88,37	33	6,40		0,053	86,08					0,740	0,740	94,12	7,500	75,508	81,90	6,50	80,04			16,00		50	10,00	77,25			8,00	69,75	74	86,08	2,115	1,580	1,890	1,692	1,000	1,575	1,561	1,416	1,428	53,152	-29,9505453	-51,1173349
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	06/01/1994	1994		62,00	2,000	78,12	27	40,00		0,068	82,57					0,710	0,710	94,35	5,600	67,292	71,28	7,20	92,37			25,00			20,00	61,87			50,00	47,21	95	85,70	2,065	1,580	1,783	1,721	1,072	1,576	1,555	1,391	1,428	52,222	-29,9338548	-50,6005399
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	07/07/1994	1994		30,00	2,000	78,12	22	176,00		0,022	94,02					0,530	0,530	95,76	10,500	103,456	97,98	6,30	73,63			15,00		30	14,00	70,19			220,00	32,66	58	85,72	2,180	1,580	1,687	1,675	1,072	1,578	1,575	1,405	1,428	52,021	-29,9507487	-50,9341363
